Start,Finish,Active Calories (kcal),Heart Rate (count/min),Steps (count)
19-Dec-2016 17:00,19-Dec-2016 18:00,0.0132389119135542,0.0,0.0
19-Dec-2016 18:00,19-Dec-2016 19:00,5.79076108808645,76.0,83.0
19-Dec-2016 19:00,19-Dec-2016 20:00,10.3955564301529,93.0,258.62815424437
19-Dec-2016 20:00,19-Dec-2016 21:00,49.0324435698471,95.0,1396.37184575563
19-Dec-2016 21:00,19-Dec-2016 22:00,31.7858719928205,86.0,506.0
19-Dec-2016 22:00,19-Dec-2016 23:00,7.38272564695264,83.0,171.0
19-Dec-2016 23:00,20-Dec-2016 00:00,2.54540236022685,83.0,31.0
20-Dec-2016 00:00,20-Dec-2016 01:00,0.0,0.0,0.0
20-Dec-2016 01:00,20-Dec-2016 02:00,0.0,0.0,0.0
20-Dec-2016 02:00,20-Dec-2016 03:00,0.0,0.0,0.0
20-Dec-2016 03:00,20-Dec-2016 04:00,0.0,0.0,0.0
20-Dec-2016 04:00,20-Dec-2016 05:00,0.0,0.0,0.0
20-Dec-2016 05:00,20-Dec-2016 06:00,0.0,0.0,0.0
20-Dec-2016 06:00,20-Dec-2016 07:00,0.0,0.0,0.0
20-Dec-2016 07:00,20-Dec-2016 08:00,0.0,0.0,0.0
20-Dec-2016 08:00,20-Dec-2016 09:00,20.3608674975259,103.0,636.222582339753
20-Dec-2016 09:00,20-Dec-2016 10:00,17.6528358493213,102.0,320.777417660247
20-Dec-2016 10:00,20-Dec-2016 11:00,12.4142966531528,102.0,227.0
20-Dec-2016 11:00,20-Dec-2016 12:00,9.62796891521261,82.0,161.096272222927
20-Dec-2016 12:00,20-Dec-2016 13:00,5.28671144305359,78.0,50.9037277770734
20-Dec-2016 13:00,20-Dec-2016 14:00,18.858731292742,82.0,388.050264190558
20-Dec-2016 14:00,20-Dec-2016 15:00,31.7489103751733,94.0,989.949735809442
20-Dec-2016 15:00,20-Dec-2016 16:00,39.0830000326698,107.0,1206.0
20-Dec-2016 16:00,20-Dec-2016 17:00,47.6069621323254,89.0,1315.99417316448
20-Dec-2016 17:00,20-Dec-2016 18:00,35.534280224047,83.0,979.005826835522
20-Dec-2016 18:00,20-Dec-2016 19:00,27.4524355847763,101.0,740.0
20-Dec-2016 19:00,20-Dec-2016 20:00,22.251,95.0,375.279339110589
20-Dec-2016 20:00,20-Dec-2016 21:00,11.6302445261296,94.0,141.720660889411
20-Dec-2016 21:00,20-Dec-2016 22:00,25.8729494067087,102.0,540.70871199566
20-Dec-2016 22:00,20-Dec-2016 23:00,11.7747089783026,100.0,176.29128800434
20-Dec-2016 23:00,21-Dec-2016 00:00,0.124097088859032,0.0,0.0
21-Dec-2016 00:00,21-Dec-2016 01:00,0.0,0.0,0.0
21-Dec-2016 01:00,21-Dec-2016 02:00,0.0,0.0,0.0
21-Dec-2016 02:00,21-Dec-2016 03:00,0.0,0.0,0.0
21-Dec-2016 03:00,21-Dec-2016 04:00,0.0,0.0,0.0
21-Dec-2016 04:00,21-Dec-2016 05:00,0.0,0.0,0.0
21-Dec-2016 05:00,21-Dec-2016 06:00,0.0,0.0,0.0
21-Dec-2016 06:00,21-Dec-2016 07:00,0.0,0.0,0.0
21-Dec-2016 07:00,21-Dec-2016 08:00,0.0,0.0,0.0
21-Dec-2016 08:00,21-Dec-2016 09:00,27.0017466712365,98.0,746.0
21-Dec-2016 09:00,21-Dec-2016 10:00,19.2514465640093,88.0,217.705140134071
21-Dec-2016 10:00,21-Dec-2016 11:00,18.0698067647541,92.0,350.294859865929
21-Dec-2016 11:00,21-Dec-2016 12:00,8.78284935464949,90.0,189.0
21-Dec-2016 12:00,21-Dec-2016 13:00,16.9471506453505,81.0,345.0
21-Dec-2016 13:00,21-Dec-2016 14:00,32.7604494764595,91.0,807.0
21-Dec-2016 14:00,21-Dec-2016 15:00,29.6165505235405,103.0,951.248503449009
21-Dec-2016 15:00,21-Dec-2016 16:00,27.0867949466407,93.0,589.751496550991
21-Dec-2016 16:00,21-Dec-2016 17:00,26.9832050533593,107.0,711.0
21-Dec-2016 17:00,21-Dec-2016 18:00,10.6053699356917,106.0,159.0
21-Dec-2016 18:00,21-Dec-2016 19:00,35.1416300643083,113.0,510.365408928289
21-Dec-2016 19:00,21-Dec-2016 20:00,40.9900215283284,89.0,879.549865442188
21-Dec-2016 20:00,21-Dec-2016 21:00,42.0339049635776,102.0,873.689283960826
21-Dec-2016 21:00,21-Dec-2016 22:00,32.3384568498062,105.0,497.993484900382
21-Dec-2016 22:00,21-Dec-2016 23:00,26.4087604703644,101.0,685.401956768316
21-Dec-2016 23:00,22-Dec-2016 00:00,9.44285618792336,79.0,102.0
22-Dec-2016 00:00,22-Dec-2016 01:00,0.0,0.0,0.0
22-Dec-2016 01:00,22-Dec-2016 02:00,0.0,0.0,0.0
22-Dec-2016 02:00,22-Dec-2016 03:00,0.0,0.0,0.0
22-Dec-2016 03:00,22-Dec-2016 04:00,0.0,0.0,0.0
22-Dec-2016 04:00,22-Dec-2016 05:00,0.0,0.0,0.0
22-Dec-2016 05:00,22-Dec-2016 06:00,0.0,0.0,0.0
22-Dec-2016 06:00,22-Dec-2016 07:00,0.0,0.0,0.0
22-Dec-2016 07:00,22-Dec-2016 08:00,0.0,0.0,5.50850890128862
22-Dec-2016 08:00,22-Dec-2016 09:00,20.8827703597089,82.0,516.491491098711
22-Dec-2016 09:00,22-Dec-2016 10:00,22.53070822837,90.0,434.847193242906
22-Dec-2016 10:00,22-Dec-2016 11:00,22.0663156933012,97.0,461.722737018526
22-Dec-2016 11:00,22-Dec-2016 12:00,18.4986294072838,102.0,425.550821429362
22-Dec-2016 12:00,22-Dec-2016 13:00,12.6348199662023,93.0,459.734733125126
22-Dec-2016 13:00,22-Dec-2016 14:00,22.025016870202,99.0,624.624297979466
22-Dec-2016 14:00,22-Dec-2016 15:00,46.7367863013712,95.0,1319.58991463177
22-Dec-2016 15:00,22-Dec-2016 16:00,49.2695554783237,106.0,1069.66942206019
22-Dec-2016 16:00,22-Dec-2016 17:00,36.0626211694161,93.0,742.809043646932
22-Dec-2016 17:00,22-Dec-2016 18:00,19.2253815682813,119.0,169.761013478419
22-Dec-2016 18:00,22-Dec-2016 19:00,29.3633949575394,113.0,351.238986521581
22-Dec-2016 19:00,22-Dec-2016 20:00,17.2097278444717,79.0,441.460206747968
22-Dec-2016 20:00,22-Dec-2016 21:00,56.8229415016362,93.0,1774.39379977806
22-Dec-2016 21:00,22-Dec-2016 22:00,16.4871721263587,94.0,361.269067219728
22-Dec-2016 22:00,22-Dec-2016 23:00,7.56815852753347,94.0,209.876926254243
22-Dec-2016 23:00,23-Dec-2016 00:00,11.44,83.0,325.0
23-Dec-2016 00:00,23-Dec-2016 01:00,0.0,0.0,0.0
23-Dec-2016 01:00,23-Dec-2016 02:00,0.0,0.0,0.0
23-Dec-2016 02:00,23-Dec-2016 03:00,0.0,0.0,0.0
23-Dec-2016 03:00,23-Dec-2016 04:00,0.0,0.0,0.0
23-Dec-2016 04:00,23-Dec-2016 05:00,0.0,0.0,0.0
23-Dec-2016 05:00,23-Dec-2016 06:00,0.0,0.0,0.0
23-Dec-2016 06:00,23-Dec-2016 07:00,0.0,0.0,0.0
23-Dec-2016 07:00,23-Dec-2016 08:00,0.0,0.0,0.0
23-Dec-2016 08:00,23-Dec-2016 09:00,19.4826896400197,116.0,582.133300670798
23-Dec-2016 09:00,23-Dec-2016 10:00,39.1946653289438,105.0,496.866699329202
23-Dec-2016 10:00,23-Dec-2016 11:00,19.8450273012748,86.0,438.544217866585
23-Dec-2016 11:00,23-Dec-2016 12:00,23.6897954993381,102.0,684.184578912386
23-Dec-2016 12:00,23-Dec-2016 13:00,19.7371875153179,95.0,566.327020976218
23-Dec-2016 13:00,23-Dec-2016 14:00,18.4499637107393,105.0,385.944182244812
23-Dec-2016 14:00,23-Dec-2016 15:00,28.9676710043666,88.0,775.969683345529
23-Dec-2016 15:00,23-Dec-2016 16:00,27.51814625175,109.0,634.99044397811
23-Dec-2016 16:00,23-Dec-2016 17:00,24.5747356981172,116.0,255.393811002319
23-Dec-2016 17:00,23-Dec-2016 18:00,18.7301180501328,124.0,143.035081215222
23-Dec-2016 18:00,23-Dec-2016 19:00,31.1476860966288,107.0,487.756730665373
23-Dec-2016 19:00,23-Dec-2016 20:00,26.1186458731256,121.0,296.921433920998
23-Dec-2016 20:00,23-Dec-2016 21:00,30.9696680302456,103.0,782.888896980505
23-Dec-2016 21:00,23-Dec-2016 22:00,54.9867635736413,127.0,514.906646683082
23-Dec-2016 22:00,23-Dec-2016 23:00,10.6782364263582,102.0,243.060308127987
23-Dec-2016 23:00,24-Dec-2016 00:00,0.0,68.0,33.0
24-Dec-2016 00:00,24-Dec-2016 01:00,0.0,0.0,0.0
24-Dec-2016 01:00,24-Dec-2016 02:00,0.0,0.0,0.0
24-Dec-2016 02:00,24-Dec-2016 03:00,0.0,0.0,0.0
24-Dec-2016 03:00,24-Dec-2016 04:00,0.0,0.0,0.0
24-Dec-2016 04:00,24-Dec-2016 05:00,0.0,0.0,0.0
24-Dec-2016 05:00,24-Dec-2016 06:00,0.0,0.0,0.0
24-Dec-2016 06:00,24-Dec-2016 07:00,0.0,0.0,0.0
24-Dec-2016 07:00,24-Dec-2016 08:00,0.0,0.0,0.0
24-Dec-2016 08:00,24-Dec-2016 09:00,0.0,0.0,0.0
24-Dec-2016 09:00,24-Dec-2016 10:00,0.0,0.0,0.0
24-Dec-2016 10:00,24-Dec-2016 11:00,0.0,0.0,0.0
24-Dec-2016 11:00,24-Dec-2016 12:00,0.0,0.0,0.0
24-Dec-2016 12:00,24-Dec-2016 13:00,0.0,0.0,0.0
24-Dec-2016 13:00,24-Dec-2016 14:00,9.99373761815043,73.0,318.0
24-Dec-2016 14:00,24-Dec-2016 15:00,4.84626238184957,73.0,0.0
24-Dec-2016 15:00,24-Dec-2016 16:00,14.6987994103421,80.0,382.0
24-Dec-2016 16:00,24-Dec-2016 17:00,11.7082005896579,85.0,384.0
24-Dec-2016 17:00,24-Dec-2016 18:00,34.1758758344305,86.0,747.204227594955
24-Dec-2016 18:00,24-Dec-2016 19:00,82.1021241655695,79.0,2082.30896909826
24-Dec-2016 19:00,24-Dec-2016 20:00,13.1183201168609,76.0,292.0
24-Dec-2016 20:00,24-Dec-2016 21:00,33.4776798831391,82.0,672.0
24-Dec-2016 21:00,24-Dec-2016 22:00,10.5516944569569,77.0,79.0
24-Dec-2016 22:00,24-Dec-2016 23:00,10.2418484665314,103.0,143.852883036214
24-Dec-2016 23:00,25-Dec-2016 00:00,13.6894570765118,88.0,116.147116963786
25-Dec-2016 00:00,25-Dec-2016 01:00,18.759655206322,83.0,326.614566051745
25-Dec-2016 01:00,25-Dec-2016 02:00,21.9303447936779,83.0,552.133170232553
25-Dec-2016 02:00,25-Dec-2016 03:00,0.0,0.0,0.0
25-Dec-2016 03:00,25-Dec-2016 04:00,0.0,0.0,0.0
25-Dec-2016 04:00,25-Dec-2016 05:00,0.0,0.0,0.0
25-Dec-2016 05:00,25-Dec-2016 06:00,0.0,0.0,0.0
25-Dec-2016 06:00,25-Dec-2016 07:00,0.0,0.0,0.0
25-Dec-2016 07:00,25-Dec-2016 08:00,0.0,0.0,0.0
25-Dec-2016 08:00,25-Dec-2016 09:00,0.0,0.0,29.0
25-Dec-2016 09:00,25-Dec-2016 10:00,0.0,0.0,0.0
25-Dec-2016 10:00,25-Dec-2016 11:00,23.0925607095006,136.0,650.288516680918
25-Dec-2016 11:00,25-Dec-2016 12:00,21.1151124918688,92.0,368.789847770776
25-Dec-2016 12:00,25-Dec-2016 13:00,24.3908551870466,86.0,281.921635548306
25-Dec-2016 13:00,25-Dec-2016 14:00,32.392895636883,85.0,337.954263827513
25-Dec-2016 14:00,25-Dec-2016 15:00,10.6993609380016,105.0,156.690064049108
25-Dec-2016 15:00,25-Dec-2016 16:00,23.8818390487564,97.0,358.355672123379
25-Dec-2016 16:00,25-Dec-2016 17:00,39.4516650799497,103.0,682.0940305345
25-Dec-2016 17:00,25-Dec-2016 18:00,17.4276331142727,90.0,429.891998014034
25-Dec-2016 18:00,25-Dec-2016 19:00,24.5717372941189,88.0,470.013971451466
25-Dec-2016 19:00,25-Dec-2016 20:00,20.1570252217994,87.0,302.0
25-Dec-2016 20:00,25-Dec-2016 21:00,22.5965765852562,97.0,8.0
25-Dec-2016 21:00,25-Dec-2016 22:00,14.3214458221396,88.0,292.0
25-Dec-2016 22:00,25-Dec-2016 23:00,7.91830054043523,83.0,29.5094250713349
25-Dec-2016 23:00,26-Dec-2016 00:00,24.2400448604451,81.0,387.304978035717
26-Dec-2016 00:00,26-Dec-2016 01:00,29.6911126001412,103.0,538.185596892949
26-Dec-2016 01:00,26-Dec-2016 02:00,31.1555350443874,97.0,510.569585788295
26-Dec-2016 02:00,26-Dec-2016 03:00,6.33829982499768,79.0,128.430414211705
26-Dec-2016 03:00,26-Dec-2016 04:00,0.398,69.0,0.74498768961009
26-Dec-2016 04:00,26-Dec-2016 05:00,6.798,65.0,141.25501231039
26-Dec-2016 05:00,26-Dec-2016 06:00,0.0,0.0,0.0
26-Dec-2016 06:00,26-Dec-2016 07:00,0.0,0.0,0.0
26-Dec-2016 07:00,26-Dec-2016 08:00,0.0,0.0,0.0
26-Dec-2016 08:00,26-Dec-2016 09:00,0.0,0.0,0.0
26-Dec-2016 09:00,26-Dec-2016 10:00,18.5100698426848,101.0,440.145350338185
26-Dec-2016 10:00,26-Dec-2016 11:00,22.3629301573152,103.0,499.002991750733
26-Dec-2016 11:00,26-Dec-2016 12:00,15.64,104.0,278.851657911082
26-Dec-2016 12:00,26-Dec-2016 13:00,3.284,74.0,94.3283758414315
26-Dec-2016 13:00,26-Dec-2016 14:00,0.0,59.0,0.0
26-Dec-2016 14:00,26-Dec-2016 15:00,0.271,100.0,0.0
26-Dec-2016 15:00,26-Dec-2016 16:00,1.64694139353228,95.0,24.6761107186214
26-Dec-2016 16:00,26-Dec-2016 17:00,19.5117921551633,95.0,193.474782473156
26-Dec-2016 17:00,26-Dec-2016 18:00,10.7179531829368,85.0,169.849106808223
26-Dec-2016 18:00,26-Dec-2016 19:00,3.95431326836762,86.0,121.0
26-Dec-2016 19:00,26-Dec-2016 20:00,1.871,76.0,33.0
26-Dec-2016 20:00,26-Dec-2016 21:00,9.37566742394338,95.0,127.564049993538
26-Dec-2016 21:00,26-Dec-2016 22:00,33.9795805300633,98.0,553.689051166596
26-Dec-2016 22:00,26-Dec-2016 23:00,17.2157520459933,82.0,363.310948833404
26-Dec-2016 23:00,27-Dec-2016 00:00,0.0,0.0,0.0
27-Dec-2016 00:00,27-Dec-2016 01:00,0.0,0.0,0.0
27-Dec-2016 01:00,27-Dec-2016 02:00,0.0,0.0,0.0
27-Dec-2016 02:00,27-Dec-2016 03:00,0.0,0.0,0.0
27-Dec-2016 03:00,27-Dec-2016 04:00,0.0,0.0,0.0
27-Dec-2016 04:00,27-Dec-2016 05:00,0.0,0.0,0.0
27-Dec-2016 05:00,27-Dec-2016 06:00,0.0,0.0,0.0
27-Dec-2016 06:00,27-Dec-2016 07:00,0.0,0.0,0.0
27-Dec-2016 07:00,27-Dec-2016 08:00,0.0,0.0,0.0
27-Dec-2016 08:00,27-Dec-2016 09:00,0.0,0.0,0.0
27-Dec-2016 09:00,27-Dec-2016 10:00,1.49149458095956,0.0,14.3458490045905
27-Dec-2016 10:00,27-Dec-2016 11:00,33.4903230794008,101.0,689.65415099541
27-Dec-2016 11:00,27-Dec-2016 12:00,35.6095362899799,95.0,603.965990281187
27-Dec-2016 12:00,27-Dec-2016 13:00,38.3331377450822,97.0,797.532234388719
27-Dec-2016 13:00,27-Dec-2016 14:00,49.4765083045776,90.0,1331.50177533009
27-Dec-2016 14:00,27-Dec-2016 15:00,26.5063055093057,107.0,365.0
27-Dec-2016 15:00,27-Dec-2016 16:00,27.4156757546118,138.0,350.0
27-Dec-2016 16:00,27-Dec-2016 17:00,37.7381087597093,128.0,882.578007428111
27-Dec-2016 17:00,27-Dec-2016 18:00,23.6054180664908,115.0,288.421992571889
27-Dec-2016 18:00,27-Dec-2016 19:00,18.8914919098825,87.0,401.0
27-Dec-2016 19:00,27-Dec-2016 20:00,18.920521563166,99.0,358.418569072991
27-Dec-2016 20:00,27-Dec-2016 21:00,10.6231235024006,81.0,203.717486868721
27-Dec-2016 21:00,27-Dec-2016 22:00,31.2972875245211,94.0,571.25242173848
27-Dec-2016 22:00,27-Dec-2016 23:00,42.4968670148834,73.0,828.508006458331
27-Dec-2016 23:00,28-Dec-2016 00:00,7.51920039502891,82.0,257.513457087561
28-Dec-2016 00:00,28-Dec-2016 01:00,0.0,0.0,0.0
28-Dec-2016 01:00,28-Dec-2016 02:00,0.0,0.0,0.0
28-Dec-2016 02:00,28-Dec-2016 03:00,0.0,0.0,0.0
28-Dec-2016 03:00,28-Dec-2016 04:00,0.0,0.0,0.0
28-Dec-2016 04:00,28-Dec-2016 05:00,0.0,0.0,0.0
28-Dec-2016 05:00,28-Dec-2016 06:00,0.0,0.0,0.0
28-Dec-2016 06:00,28-Dec-2016 07:00,0.0,0.0,0.0
28-Dec-2016 07:00,28-Dec-2016 08:00,0.026,0.0,0.0
28-Dec-2016 08:00,28-Dec-2016 09:00,0.0,0.0,0.0
28-Dec-2016 09:00,28-Dec-2016 10:00,14.3406188615675,95.0,304.741341348741
28-Dec-2016 10:00,28-Dec-2016 11:00,20.6970799828169,89.0,412.258658651259
28-Dec-2016 11:00,28-Dec-2016 12:00,36.4943011556156,88.0,681.267781751763
28-Dec-2016 12:00,28-Dec-2016 13:00,44.0337267765556,100.0,1007.21278630532
28-Dec-2016 13:00,28-Dec-2016 14:00,12.4817506983123,107.0,174.451833919733
28-Dec-2016 14:00,28-Dec-2016 15:00,10.2765225251321,101.0,51.0
28-Dec-2016 15:00,28-Dec-2016 16:00,38.2714797741306,90.0,967.475281679408
28-Dec-2016 16:00,28-Dec-2016 17:00,16.8156741264053,77.0,308.524718320592
28-Dec-2016 17:00,28-Dec-2016 18:00,10.1038460994641,86.0,222.0
28-Dec-2016 18:00,28-Dec-2016 19:00,4.328,104.0,84.3048996219457
28-Dec-2016 19:00,28-Dec-2016 20:00,23.9096872867937,87.0,578.04537347538
28-Dec-2016 20:00,28-Dec-2016 21:00,72.2860564317686,94.0,2017.7256078338
28-Dec-2016 21:00,28-Dec-2016 22:00,19.1802562814378,93.0,421.924119068871
28-Dec-2016 22:00,28-Dec-2016 23:00,26.3131861264576,83.0,623.0
28-Dec-2016 23:00,29-Dec-2016 00:00,20.550153743314,83.0,400.531744321122
29-Dec-2016 00:00,29-Dec-2016 01:00,1.74266013022843,0.0,32.4682556788776
29-Dec-2016 01:00,29-Dec-2016 02:00,0.0,0.0,0.0
29-Dec-2016 02:00,29-Dec-2016 03:00,0.0,0.0,0.0
29-Dec-2016 03:00,29-Dec-2016 04:00,0.0,0.0,0.0
29-Dec-2016 04:00,29-Dec-2016 05:00,0.0,0.0,0.0
29-Dec-2016 05:00,29-Dec-2016 06:00,0.0,0.0,0.0
29-Dec-2016 06:00,29-Dec-2016 07:00,0.0,0.0,0.0
29-Dec-2016 07:00,29-Dec-2016 08:00,36.0462885254726,91.0,747.909631159271
29-Dec-2016 08:00,29-Dec-2016 09:00,74.4780350994069,104.0,1584.29135789221
29-Dec-2016 09:00,29-Dec-2016 10:00,77.398197154089,89.0,1946.79901094852
29-Dec-2016 10:00,29-Dec-2016 11:00,18.4945769337813,91.0,341.0
29-Dec-2016 11:00,29-Dec-2016 12:00,10.3786015315624,88.0,105.0
29-Dec-2016 12:00,29-Dec-2016 13:00,10.3930498757322,91.0,87.0
29-Dec-2016 13:00,29-Dec-2016 14:00,5.7722014532117,93.0,67.0
29-Dec-2016 14:00,29-Dec-2016 15:00,12.5033046864305,88.0,69.0
29-Dec-2016 15:00,29-Dec-2016 16:00,7.09074474031339,86.0,37.0
29-Dec-2016 16:00,29-Dec-2016 17:00,4.139,88.0,120.837346234526
29-Dec-2016 17:00,29-Dec-2016 18:00,6.12614074712434,89.0,39.1626537654741
29-Dec-2016 18:00,29-Dec-2016 19:00,16.7396968189113,90.0,111.0
29-Dec-2016 19:00,29-Dec-2016 20:00,11.4438780200832,91.0,140.0
29-Dec-2016 20:00,29-Dec-2016 21:00,80.4983572569683,90.0,1981.61156242773
29-Dec-2016 21:00,29-Dec-2016 22:00,68.3680081865113,113.0,1525.38843757227
29-Dec-2016 22:00,29-Dec-2016 23:00,16.1569189704016,99.0,396.401867479585
29-Dec-2016 23:00,30-Dec-2016 00:00,25.6874656149007,86.0,676.752445386551
30-Dec-2016 00:00,30-Dec-2016 01:00,136.077184689553,115.0,3897.33637413026
30-Dec-2016 01:00,30-Dec-2016 02:00,31.7783496955464,109.0,899.509313003609
30-Dec-2016 02:00,30-Dec-2016 03:00,0.0,0.0,0.0
30-Dec-2016 03:00,30-Dec-2016 04:00,0.0,0.0,0.0
30-Dec-2016 04:00,30-Dec-2016 05:00,0.0,0.0,0.0
30-Dec-2016 05:00,30-Dec-2016 06:00,0.0,0.0,0.0
30-Dec-2016 06:00,30-Dec-2016 07:00,0.0,0.0,0.0
30-Dec-2016 07:00,30-Dec-2016 08:00,0.0,0.0,0.0
30-Dec-2016 08:00,30-Dec-2016 09:00,0.0,0.0,0.0
30-Dec-2016 09:00,30-Dec-2016 10:00,0.0,0.0,0.0
30-Dec-2016 10:00,30-Dec-2016 11:00,0.0,0.0,0.0
30-Dec-2016 11:00,30-Dec-2016 12:00,0.0,0.0,23.8575175013847
30-Dec-2016 12:00,30-Dec-2016 13:00,0.0,0.0,33.0
30-Dec-2016 13:00,30-Dec-2016 14:00,29.9984231176547,85.0,810.908007254841
30-Dec-2016 14:00,30-Dec-2016 15:00,33.7504301670642,88.0,651.675932555125
30-Dec-2016 15:00,30-Dec-2016 16:00,78.5360827337076,87.0,2079.41606019003
30-Dec-2016 16:00,30-Dec-2016 17:00,65.8205592329109,83.0,1937.0
30-Dec-2016 17:00,30-Dec-2016 18:00,24.9123924251177,95.0,811.0
30-Dec-2016 18:00,30-Dec-2016 19:00,13.4378447308823,92.0,188.0
30-Dec-2016 19:00,30-Dec-2016 20:00,4.2482675926626,90.0,92.7899844126489
30-Dec-2016 20:00,30-Dec-2016 21:00,141.873559670379,90.0,4721.11220107083
30-Dec-2016 21:00,30-Dec-2016 22:00,77.4810209353868,103.0,2229.09781451652
30-Dec-2016 22:00,30-Dec-2016 23:00,11.7014193942341,99.0,199.0
30-Dec-2016 23:00,31-Dec-2016 00:00,1.5786079529685,82.0,6.0
31-Dec-2016 00:00,31-Dec-2016 01:00,0.355392047031504,71.0,111.0
31-Dec-2016 01:00,31-Dec-2016 02:00,0.0,0.0,0.0
31-Dec-2016 02:00,31-Dec-2016 03:00,0.0,0.0,0.0
31-Dec-2016 03:00,31-Dec-2016 04:00,0.0,0.0,0.0
31-Dec-2016 04:00,31-Dec-2016 05:00,0.0,0.0,0.0
31-Dec-2016 05:00,31-Dec-2016 06:00,0.0,0.0,0.0
31-Dec-2016 06:00,31-Dec-2016 07:00,0.0,0.0,0.0
31-Dec-2016 07:00,31-Dec-2016 08:00,0.0,0.0,0.0
31-Dec-2016 08:00,31-Dec-2016 09:00,0.0,0.0,0.0
31-Dec-2016 09:00,31-Dec-2016 10:00,0.0,0.0,0.0
31-Dec-2016 10:00,31-Dec-2016 11:00,0.0,0.0,0.0
31-Dec-2016 11:00,31-Dec-2016 12:00,0.0,0.0,6.0
31-Dec-2016 12:00,31-Dec-2016 13:00,0.07,0.0,0.0
31-Dec-2016 13:00,31-Dec-2016 14:00,17.8575067279247,88.0,407.0
31-Dec-2016 14:00,31-Dec-2016 15:00,42.168773229803,85.0,1086.90689312382
31-Dec-2016 15:00,31-Dec-2016 16:00,12.2630617422987,95.0,190.309951361897
31-Dec-2016 16:00,31-Dec-2016 17:00,59.6990179654084,98.0,1484.82577509474
31-Dec-2016 17:00,31-Dec-2016 18:00,103.776835831734,105.0,2960.17422490526
31-Dec-2016 18:00,31-Dec-2016 19:00,84.8016131680682,106.0,2262.0
31-Dec-2016 19:00,31-Dec-2016 20:00,119.564878291915,104.0,3253.2033363617
31-Dec-2016 20:00,31-Dec-2016 21:00,142.336248304123,144.0,2713.19906384123
31-Dec-2016 21:00,31-Dec-2016 22:00,150.986371145049,174.0,4029.17970162953
31-Dec-2016 22:00,31-Dec-2016 23:00,23.8176935936752,123.0,289.011065433917
31-Dec-2016 23:00,01-Jan-2017 00:00,3.922,74.0,85.4068327336175
01-Jan-2017 00:00,01-Jan-2017 01:00,0.0,0.0,8.62546216333872
01-Jan-2017 01:00,01-Jan-2017 02:00,60.7479478666462,91.0,1717.0
01-Jan-2017 02:00,01-Jan-2017 03:00,95.8239789757166,116.0,2052.43075787349
01-Jan-2017 03:00,01-Jan-2017 04:00,67.5360817947202,82.0,2322.56924212651
01-Jan-2017 04:00,01-Jan-2017 05:00,5.96051821728001,82.0,83.7338588208144
01-Jan-2017 05:00,01-Jan-2017 06:00,2.39047314563676,82.0,35.2661411791856
01-Jan-2017 06:00,01-Jan-2017 07:00,0.0,0.0,0.0
01-Jan-2017 07:00,01-Jan-2017 08:00,0.0,0.0,0.0
01-Jan-2017 08:00,01-Jan-2017 09:00,0.0,0.0,0.0
01-Jan-2017 09:00,01-Jan-2017 10:00,0.0,0.0,0.0
01-Jan-2017 10:00,01-Jan-2017 11:00,0.0,0.0,0.0
01-Jan-2017 11:00,01-Jan-2017 12:00,0.0,0.0,0.0
01-Jan-2017 12:00,01-Jan-2017 13:00,0.0,0.0,0.0
01-Jan-2017 13:00,01-Jan-2017 14:00,3.756,91.0,110.0
01-Jan-2017 14:00,01-Jan-2017 15:00,8.44820671389906,93.0,90.0
01-Jan-2017 15:00,01-Jan-2017 16:00,34.5494290145938,93.0,920.0
01-Jan-2017 16:00,01-Jan-2017 17:00,27.742646528342,91.0,206.815231282787
01-Jan-2017 17:00,01-Jan-2017 18:00,34.5497177431651,88.0,1018.0
01-Jan-2017 18:00,01-Jan-2017 19:00,4.40691353212125,86.0,94.8063490589956
01-Jan-2017 19:00,01-Jan-2017 20:00,71.6499615131259,111.0,1794.21115686145
01-Jan-2017 20:00,01-Jan-2017 21:00,85.3396321052401,113.0,2118.91381108109
01-Jan-2017 21:00,01-Jan-2017 22:00,2.6044928495124,82.0,51.0
01-Jan-2017 22:00,01-Jan-2017 23:00,3.45502577629024,79.0,138.712077443126
01-Jan-2017 23:00,02-Jan-2017 00:00,46.6246797744292,95.0,1201.35406668222
02-Jan-2017 00:00,02-Jan-2017 01:00,37.9262592760569,91.0,705.599580179847
02-Jan-2017 01:00,02-Jan-2017 02:00,40.5230351732236,82.0,1171.04635313793
02-Jan-2017 02:00,02-Jan-2017 03:00,3.992,88.0,89.0
02-Jan-2017 03:00,02-Jan-2017 04:00,0.0,0.0,0.0
02-Jan-2017 04:00,02-Jan-2017 05:00,0.0,0.0,0.0
02-Jan-2017 05:00,02-Jan-2017 06:00,0.0,0.0,0.0
02-Jan-2017 06:00,02-Jan-2017 07:00,0.0,0.0,0.0
02-Jan-2017 07:00,02-Jan-2017 08:00,0.0,0.0,0.0
02-Jan-2017 08:00,02-Jan-2017 09:00,0.0,0.0,0.0
02-Jan-2017 09:00,02-Jan-2017 10:00,0.0,0.0,0.0
02-Jan-2017 10:00,02-Jan-2017 11:00,0.0,0.0,0.0
02-Jan-2017 11:00,02-Jan-2017 12:00,0.0,0.0,0.0
02-Jan-2017 12:00,02-Jan-2017 13:00,0.046,0.0,0.0
02-Jan-2017 13:00,02-Jan-2017 14:00,59.072250675462,106.0,1945.0
